link,title,snippet,date,source,content
https://www.freepressjournal.in/indore/indore-students-should-make-documentaries-on-rural-areas-says-nadda,"Indore: Students Should Make Documentaries On Rural Areas, Says Nadda","Indore (Madhya Pradesh): Consortium for Educational Communication (CEC) 
director Prof Jagat Bhushan Nadda called on students who go to rural...",21 minutes ago,Free Press Journal,"Indore (Madhya Pradesh): Consortium for Educational Communication (CEC) director Prof Jagat Bhushan Nadda called on students who go to rural areas to make documentaries to integrate what they have learnt there with their modern-day learning. “Social marketing is the most difficult kind of marketing as one cannot give any assurances about the amount of change that might happen. However, when organising film festivals one keeps in mind the possibility of triggering off a few of the audience members into deep thinking and moving in a new direction,” he said addressing the concluding day of the three-day educational film festival. The festival was organised by CEC at the Devi Ahilya Vishwavidyalaya. Addressing the valedictory ceremony, environmentalist Padma Shri Bhalu Mondhe said that students should be taken into the jungles, wetlands etc to teach them about nature and how to observe nature. “Documentaries about environmental issues should be screened in towns and villages to create awareness and bring change,” he added. He said that land is being reclaimed for housing by destroying forests and filling up lakes and other water bodies. “The need of the hour is to now convert barren lands into water bodies to sustain the present and future need for water,” he added. He urged film-makers and students in the audience to make documentaries on social issues to focus light on them and create awareness among the citizens. Congratulating the awardees for their creations, DAVV Vice Chancellor Prof Renu Jain said that the documentaries were not just movies but were the sharing of knowledge through story-telling. “This is the best way possible to connect with learners,” she said. Mentioning the New Education Policy (NEP), she said that value-based knowledge and content-based knowledge could be given to the people through educational films. While registrar Ajay Verma said that DAVV is ready to host educational film festival in the future too, festival secretary Dr Chandan Gupta proposed the vote of thanks. Awards and citations were given in different categories to the 19 films that were screened during the festival."
https://www.freepressjournal.in/pune/central-railway-to-operate-special-holi-trains-from-pune-to-indore-on-march-30-31-get-all-details-here,"Central Railway To Operate Special Holi Trains From Pune To Indore On March 
30 & 31 - Get All Details Here","Central Railway has announced the operation of special Holi trains from 
Pune to Indore to clear the extra rush of passengers.",7 hours ago,Free Press Journal,"Central Railway has announced the operation of special Holi trains from Pune to Indore to clear the extra rush of passengers. Details are as follows: Train No. 09330 Pune-Indore Holi special will depart from Pune on March 31 at 8:25pm and arrive at Indore the next day at 2:05pm. Train No. 09329 Indore-Pune Holi special will depart from Indore on March 30 at 11:50pm and arrive at Pune the next day at 6:40 pm. Halts: Lonavala, Kalyan, Vasai Road, Vapi, Surat, Vadodara, Ratlam, Nagda, Ujjain, and Dewas. Composition: A total of 23 ICF Coaches, including one AC-2 Tier, three AC-3 Tier, 15 Sleeper Class, and four General Second Class coaches, including two Luggage cum Guard’s Brake Van. Reservation: Booking for Train No. 09330 will open on March 30 at all Computerised Reservation Centres and on the www.irctc.co.in website."
https://www.freepressjournal.in/indore/indore-distressed-pvt-bank-manager-hangs-self,Indore: Distressed Pvt Bank Manager Hangs Self,"His family members alleged that he was distressed as his superiors were 
asking him to resign from his job in two-three days.",2 days ago,Free Press Journal,"Indore (Madhya Pradesh): A private bank manager committed suicide by hanging himself with a rope while sitting on a swing in Banganga police station area late on Monday night. The swing on which he ended his life, had been bought two days prior to the incident. The exact reason behind his extreme decision could not be established yet. However, his family members alleged that he was distressed as his superiors were asking him to resign from his job in two-three days. They even sent an email for the same to the deceased. According to the police, the deceased was identified as Jasveer Singh Kushwah, a resident of Sheetal Nagar, Marimata area. The deceased family member stated that Jasveer had celebrated Holi and came home around 10 pm in an inebriated condition. He went to the terrace where the swing was installed. As he usually went to the terrace for mobile calling, his family members did not mind. He was found hanging by his sister in the wee hours of Tuesday when his neighbour informed the latter that Jasveer was sitting inappropriately on the swing. He was found holding the knot in his hand. The deceased was not married and is survived by his parents and a younger sister. The police began a probe into the case and conducted the post-mortem of the deceased. If you or anyone you know is struggling with suicidal thoughts, seek help here: | Mental Health Helplines | |"
https://timesofindia.indiatimes.com/city/indore/1000-booths-in-indore-to-get-temp-power-connections-for-voting-day/articleshow/108863079.cms,"1,000 booths in Indore to get temp power connections for voting day","Indore: The power department has identified 18000 polling booths across 
Indore-Ujjain division where uninterrupted electricity supply would...",20 hours ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://www.freepressjournal.in/indore/indore-now-one-can-reserve-seats-at-vantage-points-to-watch-gair,"Indore Gears Up For Gair; Now You Can Reserve Seats Via App To Watch The 
Colour Fest","Indore (Madhya Pradesh): People from across the world can now enjoy the 
city's traditional Gair taken out on Rangpanchami every year.",17 hours ago,Free Press Journal,"Indore (Madhya Pradesh): People from across the world can now enjoy the city’s traditional Gair taken out on Rangpanchami every year. Sitting arrangements have been made for 200 guests in nine designated buildings along the Gair route for people to experience the euphoria of people playing with colour in the multicolour Gair from the balconies and terraces of these buildings. The district administration launched an App ‘Indore Gair 2024’ for these bookings. Efforts are also being made to include Indore's Gair in the UNESCO heritage list. CM Dr Mohan Yadav is also likely to participate in the Gair for about 1.30 hours. In a meeting held on Thursday at Smart City office, collector Asheesh Singh reviewed the preparations of the Gair with officials. The mobile app can be downloaded from the Google Play Store https://play.google.com/store/apps/details?id=com.appnosys.rangpanchmi Free booking can be done through this app by giving details such as name, mobile number and ID proof. After verification of the person's documents, he will be given a confirmation message. Arrangements for volunteers have also been made at each building. On this occasion, Indore Municipal Corporation commissioner Shivam Verma, Smart City CEO Divyank Singh, additional commissioner Municipal Corporation Abhilash Mishra and other officials were present. Collector inspects Gair route Collector Asheesh Singh along with the Gair organisers and officials of the concerned departments inspected the Gair route and took stock of the preparations. He gave instructions to ensure all necessary arrangements on Gair Marg. He also directed to remove the hurdles on the route."
https://www.aninews.in/news/national/general-news/madhya-pradesh-two-held-with-76-kg-brown-sugar-in-indore20240329223820,Madhya Pradesh: Two held with 7.6 kg brown sugar in Indore,"The accused were identified as Parasram Meghwal, a resident of Pratapgarh 
in Rajasthan and his son-in-law Dharmendra Chauhan, a resident of...",2 hours ago,ANI News,"ANI | Updated: Mar 29, 2024 22:38 IST Indore (Madhya Pradesh) [India], March 29 (ANI): Two persons were arrested with 7.695 kg brown sugar in Madhya Pradesh's Indore district, a police official said on Friday.The accused were identified as Parasram Meghwal, a resident of Pratapgarh in Rajasthan and his son-in-law Dharmendra Chauhan, a resident of Ratlam. The accused were going to deliver the consignment to Howrah in West Bengal but the Pardeshipura police caught them on Thursday night, the police added.Indore Deputy Commissioner of Police (DCP, Zone 2), Abhinay Vishwakarma said, ""We received information about a few suspects may pass with some stuff from the Pardeshipura police station area after which during the routine checks, the police intercepted two individuals and interrogated them. Upon searching, the police recovered 7.695 kg brown sugar from them."" The police registered a case against them under NDPS act and took them into custody. In the preliminary interrogation, Parasram told the police that he brought the brown sugar from Pratapgarh and was going to supply it to Howrah in West Bengal. Parasram had already supplied the consignment twice to West Bengal, the officer said.DCP further said that Parasram worked in opium fields in Pratapgarh, while his son-in-law Dharmendra worked as a labourer in Ratlam in MP.Both the accused are being interrogated and the police are trying to find out the extent of their supply chain and their connections in the International market. Further investigation into the matter is underway, he added. (ANI) Madhya Pradesh Indore brown sugar Indore police Pardeshipura police station DCP Abhinay Vishwakarma NDPS act Hyderabad Police apprehends four persons for assaulting family at Makkah Masjid Updated: Mar 29, 2024 22:45 IST Posters appear in Coimbatore urging public to vote for ""North Indian"" party; Tamil organisations file police complaint Updated: Mar 29, 2024 22:40 IST Man sentenced to life imprisonment for raping, impregnating his minor daughter Updated: Mar 29, 2024 22:36 IST Home Ministry allows CBI probe into AAP's Satyender Jain over extortion charges Updated: Mar 29, 2024 22:32 IST UAPA case against Newsclick: Delhi Police likely to file Chargesheet tomorrow Updated: Mar 29, 2024 22:28 IST Last rites of gangster-turned-politician Mukhtar Ansari to be performed tomorrow Updated: Mar 29, 2024 22:17 IST AP: Supporters of Prabhakar Choudhary vandalise TDP office in Ananthapuram over ticket denial copyrights © aninews.in | All rights Reserved"
https://timesofindia.indiatimes.com/city/indore/crucial-for-citizens-to-adhere-to-traffic-regulations-dcp/articleshow/108863093.cms,Crucial for citizens to adhere to traffic regulations: DCP,"Indore: As the vibrant festival of Rangpanchami approaches on Saturday the 
traffic department has formulated a thorough traffic diversion...",20 hours ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://timesofindia.indiatimes.com/city/indore/temp-in-indore-may-touch-400c-in-2-days/articleshow/108832280.cms,Temp in Indore may touch 400C in 2 days,"Indore: India Meteorological Department (IMD) weather station at Indore 
airport reported an uptick in minimum temperatures,...",1 day ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://timesofindia.indiatimes.com/city/indore/blazing-sun-signals-onset-of-summer-residents-sweat/articleshow/108757934.cms,"Blazing sun signals onset of summer, residents sweat","Indore: Indoreans on Sunday felt the burn as day and night temperatures 
spiked, signaling the onset of summer discomfort for its residents.",4 days ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://www.freepressjournal.in/crime-news/indore-woman-stripped-naked-brutally-beaten-up-by-group-of-ladies-on-holi-video-viral,"Indore: Woman Stripped Naked, Brutally Beaten Up By Group Of Ladies On 
Holi; Pics Viral","Indore (Madhya Pradesh): In a shocking incident, four women brutally 
assaulted and stripped naked a woman from their neighbourhood Chachoda...",2 days ago,Free Press Journal,"Indore (Madhya Pradesh): In a shocking incident, four women brutally assaulted and stripped naked a woman from their neighbourhood Chachoda village in Gautampura, on the occasion of Holi on Monday. All four accused women have been arrested. The pictures of the incident went viral on Wednesday, showing four village women tearing off the victim’s saree and blouse and dragging her brutally. Notably, the assault took place after the victim allegedly took one of the accused women's mother-in-law to Mandsaur without their family’s permission. According to the information, instead of intervening and helping the woman being assaulted, people present at the scene captured the incident. The Gautampura police took swift action upon receiving the information and arrested the four women, sending them to jail. Later, authorities instructed people to delete the videos from social media and their mobile phones. According to Rural ASP Sunil Kumar Mehta, the fight began when Lakshmi, accompanied by three other women, visited the victim's house and accused her of taking her mother-in-law to Mandsaur without permission. This led to a heated argument, culminating in the four women assaulting the victim inside her own home. The victim was dragged downstairs while being beaten, and her clothes were torn apart. The assailants mercilessly beat her with pipes and sticks, leaving her naked as they paraded her in the nearby area. The accused women had allegedly held a grudge against the victim for the past four months. Sub-Inspector Deepak Baghel said that the victim and the accused women belonged to different social circles, and the conflict arose from an incident where the victim had taken the accused woman's mother-in-law to Mandsaur. Gautampura Tehsildar Sangita Solanki stated that the dispute between the victim and the accused women revolved around the incident of taking the mother-in-law to Mandsaur. The accused women have been charged under serious sections of the Indian Penal Code (IPC) sections 323 (voluntarily causing hurt), 354-A (sexual harassment) and 452 (wrongfully restraining and assaulting)."
https://www.freepressjournal.in/indore/indore-traffic-diversion-plan-drawn-for-rangpanchami-gair,Indore: Traffic Diversion Plan Drawn For Rangpanchami Gair,"Indore (Madhya Pradesh): To facilitate smooth traffic flow during the 
traditional Gair on the occasion of Rangpanchami on Saturday,...",17 hours ago,Free Press Journal,"Indore (Madhya Pradesh): To facilitate smooth traffic flow during the traditional Gair on the occasion of Rangpanchami on Saturday, the traffic management police have made arrangements for the route diversion at Gair route. Barricades and stoppers will be strategically placed at all duty points and diversion points. Quick Response Team (QRT) teams will be deployed to manage traffic, make announcements, and conduct videography. All officers have been instructed to ensure optimal traffic arrangements at their respective duty points. The traditional Gair procession will be organised around Rajwada and its surrounding areas. Entry and parking of all types of vehicles except those involved in the Gair procession will be prohibited on the entire Gair route. The traffic diversion system will be implemented from 7 am. Restricted routes: * From Hamilton Road and Fruit Market towards Rajwada. * From Imli Bazaar towards Rajwada. * From Badwali Chowki towards Gorakund. * From Yashwant Road and Aada Bazar Street towards Rajwada. * From Ramlakshman Bazar towards Pipli Bazaar. * From Narsingh Bazaar towards Sheetla Mata Bazaar. * From Malganj towards Lohar Patti. * From Antim Square towards Lohar Patti. * From Jawahar Marg to Sarafa, Bajaj Khana Chowk, Bartan Bazar Gali, Nihalpura street. * Parking of all types of vehicles on Gair Marg will be completely banned from 7 am on March 30, and residents of this area are requested to park their vehicles at Subhash Chowk parking and Bajaj Khana Chowk parking. * City buses and other loading vehicles will be restricted on Jawahar Marg and Rajwada area. City buses and two-wheelers and four-wheelers will be able to travel from Mrignayani, Subhash Marg, Gangwal Bus Stand, Mhow Naka Square, Palsikar Square, Tower Square, Bhanwarkuan."
https://medicaldialogues.in/news/education/medical-colleges/oops-46-mbbs-students-from-mgm-indore-fail-in-surgery-practical-dean-writes-to-hod-126471,"Oops: 46 MBBS Students from MGM Indore Fail in Surgery Practical, Dean 
writes to HOD","Indore: Altogether 46 MBBS final-year students from Mahatma Gandhi Memorial 
(MGM) Medical College have failed the surgery practical exams.",9 hours ago,Medical Dialogues,"Indore: Altogether 46 MBBS final-year students from Mahatma Gandhi Memorial (MGM) Medical College have failed the surgery practical exams. Taking note of the issue, the issue, the Dean of the institute has written to the Head of the Department of Surgery to look into the matter. The list of students who became unsuccessful in the final year practical exam includes some of the meritorious students as well. FPJ adds that the students alleged that they were being failed 'unnecessarily' in the practical exam even though they secured good marks in the practical and theory exams of other subjects including surgery. Students at the Dean's office mentioned ""It is for the first time that such a large number of students have failed in a practical exam in the final year. Out of 180 students, 46 of us have failed. Many of them are those who got over 75 per cent marks in other subjects."" Also Read: Around 78 percent of Candidates Fail in FMGE December 2023 exam As per the latest media report by the Free Press Journal, the students also claimed that their failure in the final practical exams would negatively affect their career as well as they would not be able to appear in the National Eligibility-cum-Entrance Test (NEET) PG examination. Further, failing in the final year practical exams would also adversely impact their mandatory internship. Sources at the college informed FPJ that four internal faculty members and four external members were present during the internal exam. They added, ""Changes in the results are unlikely except for any clerical mistake."" Taking cognisance of the issue, the Dean of the Institute has asked the HoD Surgery to look into the matter. Confirming this, Dean Dr. Sanjay Dixit, told the Daily, ""Students approached me with the issue in their result. I have asked the HoD Surgery to look into the matter and to report me."" The HoD Surgery of the Institute, Dr. Manish Kaushal has also assured that he would look into the issue and if there are any discrepancies they would be rectified. Commenting on the matter, he said, ""I have asked the examiners to clear the air over the results of the students. As the practical exam was recorded, everything will be cleared. No change would be made if we don’t find any issues with the result."" Meanwhile, Akhil Bharatiya Vidyarthi Parishad (ABVP) has intervened in the matter. The association has warned to launch a demonstration against the medical college if action was not taken in favor of the students. Commenting on the matter, the National Secretary of ABVP, Virendra Solanki told the Daily, ""We have met the dean regarding the complaint of the students. We requested the medical college to take immediate action to save the careers of the students. We have also talked to the officials in Madhya Pradesh Medical Science University (MPMSU), Jabalpur."" Also Read: 3 MGM Indore students booked for allegedly beating up sanitation workers Barsha completed her Master's in English from the University of"
https://news.abplive.com/states/madhya-pradesh-woman-stripped-paraded-and-beaten-up-in-indore-village-four-females-held-1675206,"Madhya Pradesh: 4 Held After Woman Stripped, Paraded And Beaten In Indore 
Village","The report said that the victim woman kept pleading for mercy at the time 
of the incident, but the accused did not relent and they openly...",2 days ago,ABP News,"Four women were arrested for allegedly beating up, stripping, and parading a 30-year-old woman over a dispute at a village in Madhya Pradesh's Indore district, news agency PTI reported citing police on Wednesday. As per the report, a video of the purported incident that occurred during the Holi celebrations also surfaced on social media. On Monday, four women forcibly pulled the victim out of her house, beat her up, and humiliated her by stripping her naked in public at Bachhora village of Gautampura police station area, Superintendent of Police (Rural) Sunil Mehta told PTI. All four accused women were later arrested. As per the report, the officer visited the village today and reported that the situation is under control now. He further said that due to the humiliation, the victim had gone to her parents' home. According to PTI, one of the accused suspected that the victim was instigating her mother-in-law against her. She further suspected that the victim had taken her mother-in-law to Mandsaur without informing her. The victim and the accused women belong to the Scheduled Caste (SC) category, the police told PTI. According to the PTI report, some onlookers in the village shot a video of the humiliating act and circulated it. These people are being identified and appropriate legal steps will be taken against them, he said. Eyewitnesses said the accused women dragged the victim out of her house and stripped her. The report said that the victim woman kept pleading for mercy at the time of the incident, but the accused did not relent and they openly stripped her by tearing her clothes. The police also took her to some distance on the common road of the village in the same condition, the report said. A case has been registered under Indian Penal Code (IPC) sections 323 (voluntarily causing hurt), 354-A (sexual harassment) and 452 (wrongfully restraining and assaulting), PTI reported citing a police officer familiar with the matter."
https://timesofindia.indiatimes.com/city/indore/four-control-rooms-to-be-set-up-on-gair-route/articleshow/108832274.cms,Four control rooms to be set up on Gair route,"Indore: Indore police will set up four control rooms on Rangpanchmi Gair 
route to reduce response time in case of any untoward incident.",1 day ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://www.freepressjournal.in/indore/802-graduates-to-walk-out-of-iim-indore-with-degree-in-hand-on-march-31,802 Graduates To Walk Out Of IIM Indore With Degree In Hand On March 31,"Indore (Madhya Pradesh): More than 800 students would walk out of IIM 
Indore's campus after receiving degrees at the 25th annual convocation...",18 hours ago,Free Press Journal,"Indore (Madhya Pradesh): More than 800 students would walk out of IIM Indore’s campus after receiving degrees at the 25th annual convocation to be held on March 31. The premier b-school will bestow degrees upon 802 participants hailing from seven flagship programmes, namely the Post Graduate Programme in Management (PGP), Post Graduate Programme in Human Resource Management (PGPHRM), Five Year Integrated Programme in Management (IPM), Executive Post Graduate Programme in Management (EPGP), Post Graduate Programme in Management for Working Executives (PGPMX), Doctoral Programme in Management (FPM) and Executive Doctoral Programme in Management (EFPM). Morgan Stanley Pvt Ltd managing director Ridham Desai will deliver the convocation address. IIM Indore director Prof Himanshu Rai said that this event is particularly special, as it marks not only the culmination of years of hard work for the graduates but also the start of a new journey for them. “It is a pleasure to witness the participants receiving their degrees and setting out on their new journey, filled with the promise of a bright future,” he said. Furthermore, the pre-convocation ceremony will be held on March 30 when Industry Sponsored Scholarships and NBFA Awards will be announced. The ceremony will be followed by a cultural evening featuring a captivating musical performance by Patyatann, a Band from Mauritius. SUMMARY: Programme Male Female Total PGP 351 170 521 PGPHRM 1 38 39 IPM 65 32 97 EPGP 32 7 39 PGPMX 37 10 47 DPM 7 11 18 EDPM 8 1 9 IPM - BA Degree 20 12 32 Total 802"
https://www.constructionworld.in/latest-construction-news/real-estate-news/single-bid-received-for-18000-sq.-metre-land-in-indore/53075,"Single Bid Received for 18,000 Sq. Metre Land in Indore","The Indore Municipal Corporation has received only a single bid for an 
18,000 square metre land parcel, signalling limited interest from...",6 hours ago,Construction World,"The receipt of only one bid for the sizable land parcel reflects prevailing market conditions and investor sentiment in Indore. Despite the city's growth potential and strategic location, factors such as economic uncertainties or regulatory concerns may have contributed to the subdued response from potential buyers. The Indore civic body's efforts to auction the land parcel demonstrate its commitment to leveraging available assets for urban development and revenue generation. However, the limited response underscores the importance of exploring alternative approaches to maximise the value of public land and promote investment in the city. Moving forward, it becomes essential for the Indore Municipal Corporation to evaluate market dynamics and identify strategies to enhance investor confidence and attract more bids for land parcels. This may involve addressing regulatory hurdles, improving infrastructure, or offering incentives to potential buyers to stimulate interest in real estate investments. Overall, the receipt of a single bid for the 18,000 square metre land parcel highlights the need for proactive measures to revitalise the real estate market in Indore and unlock its full potential for sustainable growth and development. As the city continues to evolve, innovative strategies and collaborative efforts will be crucial in driving investment and fostering economic prosperity. The Indore Municipal Corporation has received only a single bid for an 18,000 square metre land parcel, signalling limited interest from potential buyers. This development underscores challenges in the real estate market and highlights the need for innovative strategies to attract investors and stimulate development in the region. The receipt of only one bid for the sizable land parcel reflects prevailing market conditions and investor sentiment in Indore. Despite the city's growth potential and strategic location, factors such as economic uncertainties or regulatory concerns may have contributed to the subdued response from potential buyers. The Indore civic body's efforts to auction the land parcel demonstrate its commitment to leveraging available assets for urban development and revenue generation. However, the limited response underscores the importance of exploring alternative approaches to maximise the value of public land and promote investment in the city. Moving forward, it becomes essential for the Indore Municipal Corporation to evaluate market dynamics and identify strategies to enhance investor confidence and attract more bids for land parcels. This may involve addressing regulatory hurdles, improving infrastructure, or offering incentives to potential buyers to stimulate interest in real estate investments. Overall, the receipt of a single bid for the 18,000 square metre land parcel highlights the need for proactive measures to revitalise the real estate market in Indore and unlock its full potential for sustainable growth and development. As the city continues to evolve, innovative strategies and collaborative efforts will be crucial in driving investment and fostering economic prosperity. Previous Next Construction World (CW) is India’s premier and largest circulated construction business magazine, covering the gamut from projects, latest construction news in India, construction trends, policies and people to topical concerns, and technology, with reason, intelligence, and objectivity. A-303, Navbharat Estates, Zakaria Bunder Road, Sewri (West), Mumbai - 400"
https://www.freepressjournal.in/indore/indore-two-men-from-dubai-and-gujarat-booked-for-fraud-in-separate-cases,Indore: Two Men From Dubai And Gujarat Booked For Fraud In Separate Cases,"The accused had previously been caught by Gujarat police last year for 
allegedly defrauding a Naroda-based MSME unit, Rama Polycon Ltd,...",19 hours ago,Free Press Journal,"Indore (Madhya Pradesh): Tukoganj police registered a case against a man associated with a Dubai based company for cheating a manufacturing unit in the city of approximately Rs 8.5 lakh. The accused had previously been caught by Gujarat police last year for allegedly defrauding a Naroda-based MSME unit, Rama Polycon Ltd, of around Rs one crore. According to the police, SJC Impax proprietor Kadarp Singh filed a complaint with Tukoganj police station stating that his company had ordered 49.50 tons of raw material from a Dubai-based company, Dubel Link International General Trading LLC. After making a payment of 20 per cent of the total order value, which amounted to Rs 8,48,637, the applicant firm expected the import and sale of small plastic granules. However, the accused, Ronak Panjwani of Dubai, failed to deliver the material and did not return the advance payment. Subsequently, the police registered a case against the accused under relevant sections of the IPC and initiated an investigation. In another incident, Palasia police registered a case against a man from Bhuj, Gujarat for defrauding a city’s trader of Rs 35,000. According to the police, one Sarbhi Manocha lodged a complaint with Palasia police station stating that accused Girish Bhimji of Bhuj, Gujarat was supposed to deliver him handicraft goods for which the victim had deposited Rs 35,000 in the accused's account. Later, the accused neither delivered the goods nor returned the money. The police registered a case against the accused under relevant sections of the IPC and began a probe."
https://www.mypunepulse.com/central-railway-to-run-pune-to-indore-holi-special-train/,Central Railway to run Pune to Indore Holi Special Train,"Railways have decided to run Holi special train to clear the extra rush of 
passengers. Details are as under :- Train No. 09330 Pune-Indore Holi 
special will...",8 hours ago,PUNE PULSE,"PUNE PULSE Trusted-Connected-Targeted PUNE PULSE Central Railway to run Pune to Indore Holi Special Train ( Representational image ) Railways have decided to run Holi special train to clear the extra rush of passengers. Details are as under :- Train No. 09330 Pune-Indore Holi special will leave Pune on 31.3.2024 at 20.25 hrs and will reach Indore next day at 14.05 hrs. Train No. 09329 Indore- Pune Holi special will leave Indore on 30.3.2024 at 23.50 hrs and will reach Pune next day at 18.40 hrs . *Halts* : Lonavla, Kalyan Vasai road, Vapi, Surat, Vadodara, Ratlam, Nagda, Ujjain & Dewas *Composition*: Total 23 ICF Coaches:-One AC-2Tier, Three AC-3 Tier, 15 Sleeper Class, Four General Second Class including Two Luggage cum Guard’s Brake Van. *Reservation*: Booking for Train No 09330 will open on 30.03.2024 at all Computerized Reservation Centres and on www.irctc.co.in website. For detailed timings of stoppages of special trains please visit www.enquiry.indianrail.gov.in or download the NTES app. Passengers are requested to note and avail facility of the special trains. (adsbygoogle = window.adsbygoogle || []).push({}); (adsbygoogle = window.adsbygoogle || []).push({}); (adsbygoogle = window.adsbygoogle || []).push({});"
https://timesofindia.indiatimes.com/city/indore/catholics-in-city-observe-palm-sunday-holy-week-starts-today/articleshow/108757947.cms,"Catholics in city observe Palm Sunday, holy week starts today","Indore: Palm Sunday, a cherished day in the Christian calendar, was 
commemorated with reverence across all Catholic churches of the city,...",4 days ago,Times of India,10 classic baby names that are making a comeback 8 light yet healthy snacks for a speedy weight loss 8 house rules that every parent should teach their child How to make South Indian Lemon Coconut Rice at home How to make South-Indian style Mutton Curry 10 quickest animals that race across the Earth ​10 things mentally strong people do​ Educational qualifications of Mughal rulers Navya Naveli on how the Bachchan household has dishes named after people Fitness secrets of new bride Aditi Rao Hydari
https://www.business-standard.com/india-news/8-injured-in-fire-at-ujjain-s-mahakal-temple-moved-to-indore-for-treatment-124032500143_1.html,8 injured in fire at Ujjain's Mahakal temple moved to Indore for treatment,"Eight persons who sustained burn injuries in a fire that broke out inside 
the 'Garbhagriha' (sanctum sanctorum) of the Mahakaleshwar temple...",4 days ago,Business Standard,Representative image (Only the headline and picture of this report may have been reworked by the Business Standard staff; the rest of the content is auto-generated from a syndicated feed.) Don't miss the most important news and views of the day. Get them on our Telegram channel First Published: Mar 25 2024 | 11:42 AM IST
https://www.freepressjournal.in/indore/indore-taking-cue-from-taiwan-davv-to-set-up-centre-for-semiconductor-chip-design,"Indore: Taking Cue From Taiwan, DAVV To Set Up Centre For Semiconductor & 
Chip Design","Indore (Madhya Pradesh): Taking a cue from universities in Taiwan, Devi 
Ahilya Vishwavidyalaya (DAVV) is going to set up a Microelectronics...",1 day ago,Free Press Journal,"Indore (Madhya Pradesh): Taking a cue from universities in Taiwan, Devi Ahilya Vishwavidyalaya (DAVV) is going to set up a Microelectronics Research Centre for semiconductor and chip design on the premises of Institute of Engineering and Technology. “It’s is going to be a state-of-art centre,” vice-chancellor Prof Renu Jain told reporters on Thursday. A five-member delegation led by VC and comprising DCDC Rajiv Dixit, IET director Sanjiv Tokekar, Dr Maya Ingle, and Dr Vaibhav Neema has lately returned from a weeklong tour of Taiwan. “We will take help from universities in Taiwan and carry out joint research at this centre,” Jain said. The university signed MoUs with five leading universities in Taiwan mostly focusing on knowledge exchange on semiconductors, artificial intelligence and biomechatronics. The delegation also visited the famous Hsinchu Science Park in Taiwan. Registrar Ajay Verma said that Taiwan is the hub of semiconductors so it was appropriate to reach out to universities to join forces. Dixit stated that Prime Minister Narendra Modi wants India to be the next hub of semiconductors and chip design and in line with his wish, DAVV took the lead in the state and inked MoUs with five universities there for knowledge sharing on semiconductors. The VC stated that the university would prepare a report on takeaways from Taiwan tour and submit the same to State government. Varsity to help in getting jobs in Taiwan The VC stated that the university would join “Taiwan-India Talent Connect” scheme of Indian government and ensure that students under the wings of DAVV get jobs in the country in East Asia. In collaboration with universities in Taiwan, DAVV is going to have student and faculty exchange programmes, seminars etc. The university is also going to launch a certificate course on the main languages spoken in Taiwan to enhance employability of its students in the East Asia country."
